CMPNY_NO,EQP_GOUP_NO,EQP_SN,SENSOR_NO,SENSOR_NM,DATA_01,DATA_02,DATA_03,REGIST_DT,DATA_DESC,PRODUCT_NM,SPEED
**********01,**********05,9,SS0000000046,템퍼링 1호_템퍼1존(4존),0.12860692146925257,0.4360907409948287,0.3162018941840953,0.744809079599951,,0.004576243289505455,0.04364400309254046
**********01,**********05,6,SS0000000040,템퍼링 2호_템퍼1존(1존),0.5832328361164479,0.04409938694970439,0.3754421897682385,0.09852677730918602,,0.17067095685960787,0.9191507784166142
**********01,**********05,3,SS0000000018,템퍼링 2호_템퍼1존(2존),0.3002550009665247,0.7558843628332127,0.14835470555997643,0.17089870082872216,,0.623052092888535,0.470076616876116
**********01,**********05,3,SS0000000046,템퍼링 2호_템퍼1존(3존),0.04601232853829851,0.08350850514950148,0.843231909864989,0.2084867793037295,,0.5995815451878443,0.06319293736497644
**********01,**********05,6,SS0000000009,템퍼링 2호_템퍼1존(4존),0.3561091846739822,0.08166774835210999,0.9341159750472935,0.41559117496723075,,0.7571257717439158,0.67014543273308
**********01,**********05,3,SS0000000003,템퍼링 2호_템퍼1존(5존),0.1439524223635027,0.8635467243160535,0.48206254733564524,0.39890833138320003,,0.20230980024585332,0.35484749941063853
**********01,**********05,3,SS0000000024,템퍼링 2호_템퍼1존(6존),0.5026365368951964,0.5722933390594861,0.5072171918617107,0.053460315407542036,,0.2925141046819798,0.781975522968095
**********01,**********05,9,SS0000000035,템퍼링 3호_템퍼1존(1존),0.6144949677449141,0.791389355168701,0.6220718201328546,0.18407168378940042,,0.7401591596538623,0.9363203302966366
**********01,**********05,3,SS0000000040,템퍼링 3호_템퍼1존(2존),0.32459756453184285,0.991470362917929,0.4358191922079929,0.7284525233522382,,0.43155165146675134,0.9308848483220847
**********01,**********05,9,SS0000000023,템퍼링 3호_템퍼1존(3존),0.698813143446574,0.8052188732762166,0.4464683247680358,0.875638800657831,,0.11429342735391679,0.3280047621835328
**********01,**********05,3,SS0000000021,템퍼링 4호_템퍼1존(1존),0.41125272681112757,0.5210192726678892,0.8619915770259429,0.7322516269218806,,0.26764182965493877,0.8933001851588862
**********01,**********05,3,SS0000000039,템퍼링 4호_템퍼1존(2존),0.07435167365795692,0.6941782406699286,0.06984315327657653,0.6565110831326899,,0.40988173744020584,0.6017541516555321
**********01,**********05,6,SS0000000043,템퍼링 4호_템퍼1존(3존),0.013766956252654228,0.8092760108611521,0.8341003406425541,0.397207225203593,,0.5355357612042151,0.608311943936742
**********01,**********05,6,SS0000000048,템퍼링 4호_템퍼1존(4존),0.3711881135507863,0.5859599671176866,0.1653864805746701,0.7774188830189035,,0.2432993794070425,0.5494060343500785
**********01,**********05,6,SS0000000013,템퍼링 4호_템퍼1존(5존),0.24145863665358835,0.3119519813857219,0.7897007232734806,0.4101293061463721,,0.08320061492408903,0.1715028611152415
**********01,**********05,6,SS0000000047,템퍼링 4호_템퍼1존(6존),0.37327031045206727,0.8298652049333572,0.7318999457997666,0.5318322727590478,,0.4130084415104116,0.5161262226842463
**********01,**********05,3,SS0000000021,템퍼링 1호_템퍼1존(1존),0.09583834830105653,0.10375861343759363,0.12090121556765754,0.6433607550133795,,0.8757836529554942,0.08616134038953249
**********01,**********05,3,SS0000000027,템퍼링 1호_템퍼1존(2존),0.5932743350642208,0.4117422622380874,0.5809248476635579,0.7340730670083113,,0.7203225695694628,0.38670442647571623
**********01,**********05,6,SS0000000011,템퍼링 1호_템퍼1존(3존),0.4092451290381659,0.029956335817663216,0.21595352299897075,0.012912941620967677,,0.8767977871680168,0.40487621059782153
**********01,**********05,6,SS0000000004,템퍼링 1호_템퍼1존(4존),0.3132389483470971,0.9925754842156973,0.2797079586153727,0.8107015797968193,,0.8204485369588941,0.294188719373775
**********01,**********05,3,SS0000000001,템퍼링 2호_템퍼1존(1존),0.5254058837986315,0.7327267690046126,0.9779616701675892,0.22630678238278767,,0.374219183004708,0.8651536746155483
**********01,**********05,3,SS0000000023,템퍼링 2호_템퍼1존(2존),0.8550169232161746,0.13538901672921533,0.43873162977094926,0.6669208650041912,,0.5607183949200989,0.43527815481061427
**********01,**********05,6,SS0000000030,템퍼링 2호_템퍼1존(3존),0.5366606805193069,0.006384829105706369,0.6272923489665295,0.6440532016635799,,0.20697415334206715,0.4632247817663433
**********01,**********05,3,SS0000000049,템퍼링 2호_템퍼1존(4존),0.6750337328761163,0.6913639299523233,0.21131066270031518,0.8523695080369007,,0.7289457913970233,0.9965248899346459
**********01,**********05,3,SS0000000038,템퍼링 2호_템퍼1존(5존),0.8938444937125635,0.15538123446722696,0.14964921571984824,0.05200996408027225,,0.5310971529231593,0.17242910823914115
**********01,**********05,9,SS0000000022,템퍼링 2호_템퍼1존(6존),0.4721824800657062,0.15307256336193198,0.9766649756757121,0.9312742283788638,,0.010527020156620104,0.4267923064014292
**********01,**********05,9,SS0000000029,템퍼링 3호_템퍼1존(1존),0.07000934963792682,0.01231556383260779,0.06686727669833947,0.46629194440364563,,0.7378270102022993,0.5405074547319954
**********01,**********05,6,SS0000000008,템퍼링 3호_템퍼1존(2존),0.6182246442669883,0.023805933427506365,0.7121799189584757,0.4508800818447034,,0.0070882662321594125,0.07144543710631923
**********01,**********05,3,SS0000000042,템퍼링 3호_템퍼1존(3존),0.9595288830735758,0.3041170212925307,0.1754484804519385,0.9045096557395693,,0.6042207851799629,0.47109437952358635
**********01,**********05,6,SS0000000030,템퍼링 4호_템퍼1존(1존),0.9339903197953372,0.829060505704656,0.5989518224671248,0.06817884208821645,,0.05809118237690647,0.7121629640790701
**********01,**********05,3,SS0000000033,템퍼링 4호_템퍼1존(2존),0.9947572910451026,0.9583410562392863,0.4436625104561599,0.6682692353909224,,0.9094886097845492,0.5893371116734846
**********01,**********05,6,SS0000000029,템퍼링 4호_템퍼1존(3존),0.2659100603910781,0.3080462352067328,0.13702639568461128,0.7378131436515535,,0.6206400800513584,0.9940141891664983
**********01,**********05,3,SS0000000037,템퍼링 4호_템퍼1존(4존),0.023992829225603418,0.6871213663601673,0.3854137988670815,0.22913126825844388,,0.5307485898225186,0.6861443107986338
**********01,**********05,3,SS0000000011,템퍼링 4호_템퍼1존(5존),0.5630721091931501,0.7228462864646846,0.7355675292632793,0.40964928383484034,,0.08493528398840378,0.8671101452062397
**********01,**********05,6,SS0000000036,템퍼링 4호_템퍼1존(6존),0.019560944893724175,0.9540150418844834,0.5368253331504341,0.31351354436489864,,0.6504091291636701,0.9730372560595107
**********01,**********05,3,SS0000000049,템퍼링 1호_템퍼1존(1존),0.2640718236908075,0.38310608389833745,0.5315116044362966,0.5660469427269463,,0.6505135852967533,0.8622098752989859
**********01,**********05,9,SS0000000042,템퍼링 1호_템퍼1존(2존),0.12118586153632172,0.1824261551662003,0.9920304904977769,0.6832339187875363,,0.5723538936187362,0.4853298258300808
**********01,**********05,9,SS0000000037,템퍼링 1호_템퍼1존(3존),0.7325915601277792,0.2957375082097843,0.8843532925341817,0.4830021653781037,,0.23751063240050962,0.01759875568156566
**********01,**********05,6,SS0000000009,템퍼링 1호_템퍼1존(4존),0.777051427285049,0.2096368846697073,0.246630293996578,0.9823752983925971,,0.8468533370020178,0.040290612359904054
**********01,**********05,6,SS0000000034,템퍼링 2호_템퍼1존(1존),0.3940514032103076,0.026675213822598742,0.9293383909397639,0.35803453802239704,,0.9452050650783125,0.4077229688981454
**********01,**********05,9,SS0000000006,템퍼링 2호_템퍼1존(2존),0.05748977481851447,0.3960847074815165,0.9453863995035663,0.44871021638260655,,0.5060381722929821,0.7528493228359467
**********01,**********05,9,SS0000000020,템퍼링 2호_템퍼1존(3존),0.9530101784458751,0.10053395743942317,0.6849365199397904,0.7580270555623775,,0.3015696443119623,0.5722251330031174
**********01,**********05,9,SS0000000038,템퍼링 2호_템퍼1존(4존),0.9281677482866769,0.548445063138484,0.2580109381603687,0.10070452309353206,,0.8280974869831914,0.8413925582694772
**********01,**********05,9,SS0000000031,템퍼링 2호_템퍼1존(5존),0.15835160368355272,0.727909589767699,0.9151092538429518,0.6889911747589891,,0.157458443006942,0.3356125510334069
**********01,**********05,6,SS0000000021,템퍼링 2호_템퍼1존(6존),0.42376304378919893,0.6145967399063114,0.2923711486074657,0.20198866387429826,,0.8955926898380084,0.8843901476411773
**********01,**********05,9,SS0000000038,템퍼링 3호_템퍼1존(1존),0.4178965238854774,0.20770397987064482,0.5633158318964414,0.5749340021894384,,0.9574127458352064,0.8472767307328783
**********01,**********05,6,SS0000000002,템퍼링 3호_템퍼1존(2존),0.19220459660823297,0.047172834643845474,0.9930131918255799,0.5332135372673311,,0.9227654420666287,0.7257930792892515
**********01,**********05,3,SS0000000028,템퍼링 3호_템퍼1존(3존),0.20068829531323773,0.631462921021014,0.26048651730461836,0.6170317469353381,,0.5874119501733588,0.6533281548846244
**********01,**********05,9,SS0000000029,템퍼링 4호_템퍼1존(1존),0.22097988265881108,0.6025969003920226,0.5187438847158937,0.8050113163080133,,0.8895371455836857,0.39202715196530946
**********01,**********05,6,SS0000000012,템퍼링 4호_템퍼1존(2존),0.6508406877384402,0.8475812671126591,0.5003113341531523,0.3457560036053642,,0.4643123355389547,0.40367569166105943
**********01,**********05,9,SS0000000005,템퍼링 4호_템퍼1존(3존),0.7519244093970341,0.748928996555726,0.20749398188447188,0.38567915859952084,,0.720433376430873,0.1528420550336692
**********01,**********05,6,SS0000000031,템퍼링 4호_템퍼1존(4존),0.3786702801515486,0.608848418123197,0.11349498240230327,0.613064040188221,,0.43686008480308935,0.42434387561729847
**********01,**********05,3,SS0000000047,템퍼링 4호_템퍼1존(5존),0.26826493036082544,0.30483538577560576,0.9911656248053389,0.3255940586290518,,0.6066848864648384,0.3622748359911958
**********01,**********05,9,SS0000000040,템퍼링 4호_템퍼1존(6존),0.13093162490668864,0.5435636994824019,0.4668476770685328,0.9119407762249309,,0.9926917578211295,0.8713245092974353
**********01,**********05,3,SS0000000009,템퍼링 1호_템퍼1존(1존),0.37041844662562073,0.47018842057390686,0.38487582008089005,0.23805922277226044,,0.5027109837060886,0.17329594594724385
**********01,**********05,6,SS0000000038,템퍼링 1호_템퍼1존(2존),0.7838984279035637,0.06943742305751233,0.371155524177607,0.07276051448347032,,0.20416713505576245,0.5093206753133712
**********01,**********05,3,SS0000000050,템퍼링 1호_템퍼1존(3존),0.6441521905881235,0.5178967773437416,0.8019912076211507,0.04876048314242498,,0.2664832614252104,0.8366848176553522
**********01,**********05,6,SS0000000020,템퍼링 1호_템퍼1존(4존),0.325661728790514,0.891947746989281,0.0409587678749086,0.39511395943921435,,0.213440991509382,0.008348054322609877
**********01,**********05,9,SS0000000017,템퍼링 2호_템퍼1존(1존),0.2085149601630386,0.1456651117276121,0.019590995231019037,0.6538345970202748,,0.28683060528395565,0.008730552721942675
**********01,**********05,3,SS0000000019,템퍼링 2호_템퍼1존(2존),0.24364794434427695,0.7429606680826193,0.5523426267016464,0.6905982970032178,,0.8040871816697603,0.568427446826637
**********01,**********05,9,SS0000000002,템퍼링 2호_템퍼1존(3존),0.22907529176744812,0.4491083048282115,0.06377229320746325,0.19984799786748653,,0.024287196744208428,0.9967699857806906
**********01,**********05,6,SS0000000008,템퍼링 2호_템퍼1존(4존),0.21058350502216183,0.11858848448605952,0.33671577026892385,0.9873085274342609,,0.839171048334364,0.36721984128774443
**********01,**********05,6,SS0000000015,템퍼링 2호_템퍼1존(5존),0.12439559298730829,0.21134972980069033,0.3362077080508096,0.6226651057362159,,0.25253678660678824,0.5636473971721135
**********01,**********05,3,SS0000000010,템퍼링 2호_템퍼1존(6존),0.10704312290050644,0.7807330502944838,0.6028560017682685,0.7877986349402173,,0.6251711684174739,0.5143004864618844
**********01,**********05,3,SS0000000035,템퍼링 3호_템퍼1존(1존),0.4697972449381449,0.9219263044829636,0.8592802962312444,0.8592411035972081,,0.44085505014761883,0.7864239241847958
**********01,**********05,6,SS0000000042,템퍼링 3호_템퍼1존(2존),0.677176676230634,0.39236308601145686,0.8759631950477773,0.5067364969191969,,0.6985535236216426,0.7541652581084198
**********01,**********05,6,SS0000000026,템퍼링 3호_템퍼1존(3존),0.6549233953456288,0.35667821434911007,0.5023999824876596,0.8955376734897805,,0.13849527933909567,0.2596233521003183
**********01,**********05,9,SS0000000049,템퍼링 4호_템퍼1존(1존),0.19551521323011845,0.5969480887498552,0.4883201352313715,0.0887711970648063,,0.5122516907124389,0.06676934427725056
**********01,**********05,9,SS0000000023,템퍼링 4호_템퍼1존(2존),0.48907976692844835,0.9854882561271712,0.6813527614742876,0.740658085275428,,0.44041492620273537,0.19702552766271098
**********01,**********05,3,SS0000000019,템퍼링 4호_템퍼1존(3존),0.7535942050773242,0.4623737834939704,0.1918935969065616,0.7469653475358958,,0.6445953769486146,0.24300049618600783
**********01,**********05,3,SS0000000027,템퍼링 4호_템퍼1존(4존),0.5356537684933511,0.02235314367171093,0.14195373923105348,0.5678298602810574,,0.42906010728553123,0.8158542651685503
**********01,**********05,6,SS0000000024,템퍼링 4호_템퍼1존(5존),0.6012915697155993,0.5121269468909083,0.006596609887600358,0.5243534160539,,0.2955432030433456,0.3312486516592228
**********01,**********05,6,SS0000000021,템퍼링 4호_템퍼1존(6존),0.4492649361636897,0.2509254322667064,0.918270991009261,0.9482568927196076,,0.3710317391992918,0.6561512775967799
**********01,**********05,3,SS0000000041,템퍼링 1호_템퍼1존(1존),0.10943621027065142,0.8779151280081973,0.17043526543507814,0.3211839385448283,,0.15265041521996237,0.23923081498485899
**********01,**********05,6,SS0000000046,템퍼링 1호_템퍼1존(2존),0.5593674436497118,0.34724978486431124,0.1235739513552595,0.5420833592875269,,0.698385502047447,0.033894371720649574
**********01,**********05,6,SS0000000017,템퍼링 1호_템퍼1존(3존),0.7343772225914788,0.9287056155196025,0.09793445750610064,0.7801235994257134,,0.6436163797496213,0.3309208313438389
**********01,**********05,3,SS0000000002,템퍼링 1호_템퍼1존(4존),0.355057254825042,0.8624316564293141,0.9149320107996863,0.9577704079233595,,0.5286915467967791,0.08590577421197443
**********01,**********05,3,SS0000000019,템퍼링 2호_템퍼1존(1존),0.5547445425424102,0.4073605131202084,0.25641997705033426,0.5664909818190864,,0.3353468102659799,0.042781590745224585
**********01,**********05,3,SS0000000010,템퍼링 2호_템퍼1존(2존),0.5133346559354877,0.7580675866143594,0.5279699307061622,0.7529477987962716,,0.33477993618720336,0.901267030508532
**********01,**********05,6,SS0000000040,템퍼링 2호_템퍼1존(3존),0.9564953268635233,0.6949306781706901,0.48720936790721414,0.8203786569194963,,0.8281037374374823,0.2587460281394507
**********01,**********05,3,SS0000000009,템퍼링 2호_템퍼1존(4존),0.5074912653144127,0.25616332140506315,0.6564208136468938,0.19685336740883896,,0.1812427805522535,0.48735766882273335
**********01,**********05,6,SS0000000040,템퍼링 2호_템퍼1존(5존),0.30940990887835984,0.5178871034147252,0.035615955683683476,0.027176554851810586,,0.3568420920297738,0.16599337882882825
**********01,**********05,9,SS0000000031,템퍼링 2호_템퍼1존(6존),0.7118916711767243,0.430674190186321,0.26523045180607663,0.2515784750286081,,0.952987472853192,0.30975165406221594
**********01,**********05,9,SS0000000018,템퍼링 3호_템퍼1존(1존),0.41136344603552255,0.7090315566120715,0.465630707960234,0.3949139170190593,,0.9035345352707866,0.3747848188121493
**********01,**********05,9,SS0000000048,템퍼링 3호_템퍼1존(2존),0.3776500215177575,0.7640680118194121,0.15914954147358018,0.04354068920570575,,0.8515512996564588,0.8461803479023988
**********01,**********05,9,SS0000000029,템퍼링 3호_템퍼1존(3존),0.7453571126256259,0.5267052302488688,0.09455375449512615,0.8741618104215052,,0.955556849219438,0.4706707834270464
**********01,**********05,9,SS0000000021,템퍼링 4호_템퍼1존(1존),0.5945492706939473,0.27972946174170843,0.9676626057960539,0.06636221112311458,,0.8999832543851083,0.7054533602482932
**********01,**********05,6,SS0000000044,템퍼링 4호_템퍼1존(2존),0.3587528868705544,0.6524747517956418,0.6892995018294923,0.5084123817827069,,0.108742164890969,0.5782365186517685
**********01,**********05,3,SS0000000047,템퍼링 4호_템퍼1존(3존),0.7022591756128059,0.6305769745605262,0.45444189339032803,0.8174618997098257,,0.4354380347490949,0.34841207726924717
**********01,**********05,3,SS0000000024,템퍼링 4호_템퍼1존(4존),0.9314882000384234,0.5946368748016432,0.6110900992383516,0.5541499328574885,,0.7605947774882569,0.4281819282427648
**********01,**********05,9,SS0000000026,템퍼링 4호_템퍼1존(5존),0.9354400927335963,0.2008326396607948,0.3232786858082284,0.5206076904066207,,0.05278560736174831,0.5815321891385599
**********01,**********05,9,SS0000000010,템퍼링 4호_템퍼1존(6존),0.4362145566629997,0.5242723401389137,0.43622706165144587,0.11969243726855427,,0.41398403929276173,0.12450791303255937
**********01,**********05,3,SS0000000040,템퍼링 1호_템퍼1존(1존),0.5492011569258444,0.4724193338381072,0.153593674810921,0.5822313287029247,,0.310620105454793,0.34176091573898537
**********01,**********05,9,SS0000000031,템퍼링 1호_템퍼1존(2존),0.2684648840635697,0.7354946057119932,0.05851381823497104,0.4877932524669484,,0.038927431174712535,0.1362907080554272
**********01,**********05,9,SS0000000029,템퍼링 1호_템퍼1존(3존),0.6140616884868149,0.49080036040449204,0.5546893150886628,0.11449155583490667,,0.33125204809469977,0.3502687952198972
**********01,**********05,9,SS0000000047,템퍼링 1호_템퍼1존(4존),0.8844494613631312,0.06141896979692596,0.6273750077745398,0.27581134078197755,,0.7537091071023605,0.9912023546808846
**********01,**********05,6,SS0000000038,템퍼링 2호_템퍼1존(1존),0.3834795748471448,0.8159710904186958,0.5681212350080127,0.8041130823905756,,0.38351821305466904,0.4766326195255337
**********01,**********05,6,SS0000000017,템퍼링 2호_템퍼1존(2존),0.5410609175991392,0.2601884428205963,0.8405993577970226,0.3913673840785846,,0.6164820027564489,0.3337010478425314
**********01,**********05,6,SS0000000009,템퍼링 2호_템퍼1존(3존),0.397069225141221,0.08732868718719,0.9561237294225093,0.2684264496641908,,0.46975129902395063,0.9355703908284694
**********01,**********05,6,SS0000000045,템퍼링 2호_템퍼1존(4존),0.09985418588655948,0.9051807000743762,0.47476248015112976,0.3211164286200302,,0.9985288319052649,0.252591667602186
**********01,**********05,9,SS0000000018,템퍼링 2호_템퍼1존(5존),0.35625402890425784,0.753621152703181,0.6185806656251501,0.3061539045841173,,0.6238313148303969,0.4801588493029467
**********01,**********05,3,SS0000000043,템퍼링 2호_템퍼1존(6존),0.5155780994947035,0.7123463672895719,0.16298317445353838,0.586201100770421,,0.07416961268790268,0.767037111503269
**********01,**********05,6,SS0000000017,템퍼링 3호_템퍼1존(1존),0.12947192688540698,0.43452489142140416,0.6529283518699702,0.2370315326912047,,0.545862356538704,0.07011284021551578
**********01,**********05,6,SS0000000040,템퍼링 3호_템퍼1존(2존),0.2964621113165594,0.026358626352904646,0.2794527136518885,0.7676388303041846,,0.9692632621261034,0.4748902056601739
**********01,**********05,3,SS0000000004,템퍼링 3호_템퍼1존(3존),0.44904040708931214,0.3465569700729606,0.08436597865921547,0.9054901712056995,,0.8690210386022079,0.9930522674322989
**********01,**********05,6,SS0000000044,템퍼링 4호_템퍼1존(1존),0.6855342382616264,0.6292022123249991,0.26856536915015417,0.5545870694856332,,0.09400760295288024,0.4079519677338722
**********01,**********05,3,SS0000000045,템퍼링 4호_템퍼1존(2존),0.5430577118934016,0.966707875040182,0.23118450890887898,0.06117056959638678,,0.06303904706025809,0.07776646168501555
**********01,**********05,3,SS0000000026,템퍼링 4호_템퍼1존(3존),0.0368235546972594,0.8449010472499198,0.2789845743573037,0.6773406802485298,,0.7984430659467043,0.6226148107254896
**********01,**********05,3,SS0000000001,템퍼링 4호_템퍼1존(4존),0.00788331605386261,0.6073809068230686,0.9071958343403935,0.34825261696756904,,0.9189757187257047,0.45669390193299286
**********01,**********05,6,SS0000000009,템퍼링 4호_템퍼1존(5존),0.8191852509261106,0.3762055353003727,0.44585932733686284,0.8912989728201426,,0.4597662307780527,0.9033682215538223
**********01,**********05,3,SS0000000019,템퍼링 4호_템퍼1존(6존),0.8303859020096376,0.8996880217481436,0.771523693060892,0.11491889322457916,,0.6681365444895115,0.28927852532072396
**********01,**********05,3,SS0000000048,템퍼링 1호_템퍼1존(1존),0.306695033823873,0.9409024907242486,0.8142168363324844,0.11166583263671348,,0.2828561640860815,0.6457803276387283
**********01,**********05,9,SS0000000040,템퍼링 1호_템퍼1존(2존),0.09693359556407544,0.6997199447906501,0.6327728527654711,0.7400751854955583,,0.24154920863749674,0.8461561360586516
**********01,**********05,6,SS0000000033,템퍼링 1호_템퍼1존(3존),0.8257937231523467,0.9044926705220949,0.2007154927482283,0.7807639460532182,,0.29004245576162646,0.827420837463588
**********01,**********05,9,SS0000000020,템퍼링 1호_템퍼1존(4존),0.6560139742994318,0.6183637668869002,0.46557752942966857,0.6261352827074491,,0.2664033323202416,0.7837377640767369
**********01,**********05,9,SS0000000036,템퍼링 2호_템퍼1존(1존),0.1759995812352867,0.1866057340473929,0.9994206410859457,0.2463864868507355,,0.4909624391118259,0.7761359601930287
**********01,**********05,9,SS0000000047,템퍼링 2호_템퍼1존(2존),0.02254148816285495,0.41942491406113513,0.47259097153912755,0.3934987160615586,,0.34736116305767595,0.5689771431646774
**********01,**********05,3,SS0000000006,템퍼링 2호_템퍼1존(3존),0.1278552265970373,0.7250479423789994,0.5992395018569395,0.2765535369209128,,0.08475522586144679,0.9796594532581975
**********01,**********05,3,SS0000000022,템퍼링 2호_템퍼1존(4존),0.29144377738617644,0.3344836329921418,0.00019797430287171736,0.15093405426822926,,0.6143095659608989,0.2929362142707117
**********01,**********05,6,SS0000000012,템퍼링 2호_템퍼1존(5존),0.2019558015454943,0.9576102086128849,0.5565492912785116,0.2688796990723885,,0.8058026670480043,0.5111047979398988
**********01,**********05,3,SS0000000008,템퍼링 2호_템퍼1존(6존),0.2575033682265718,0.3975478264036728,0.9006264386743424,0.4588496689402066,,0.793804136306274,0.7268569065014403
**********01,**********05,3,SS0000000046,템퍼링 3호_템퍼1존(1존),0.7536222248242481,0.9215797908135307,0.945732402945395,0.3158641183202171,,0.8439942270017964,0.809752090564066
**********01,**********05,6,SS0000000014,템퍼링 3호_템퍼1존(2존),0.88408716349049,0.7375164070504833,0.23377847579733702,0.7819090628062295,,0.9071501807564099,0.2700287965323972
**********01,**********05,9,SS0000000002,템퍼링 3호_템퍼1존(3존),0.4501070065220275,0.7270126429832433,0.46349402465470946,0.4244123252973061,,0.5259386488678056,0.7362824428623466
**********01,**********05,3,SS0000000036,템퍼링 4호_템퍼1존(1존),0.1145150233543305,0.7915450780761979,0.19815538523867993,0.9228424667677045,,0.9563184473531037,0.6792522522144079
**********01,**********05,6,SS0000000035,템퍼링 4호_템퍼1존(2존),0.12456260119662399,0.7375955462543972,0.0837742723644107,0.5206323457592589,,0.6332124602886202,0.7257996545839619
**********01,**********05,6,SS0000000034,템퍼링 4호_템퍼1존(3존),0.5358255804190519,0.584064989244253,0.9188801245445266,0.6551159240803607,,0.18287316173437296,0.6657373636534321
**********01,**********05,9,SS0000000050,템퍼링 4호_템퍼1존(4존),0.07636713129618422,0.06370687043556567,0.6855237193736542,0.527125210815102,,0.9177706489550231,0.8745980778994867
**********01,**********05,6,SS0000000030,템퍼링 4호_템퍼1존(5존),0.7632559038011143,0.8465384449972009,0.5596622502457849,0.12232134594964827,,0.7572328255963232,0.44599883946173535
**********01,**********05,9,SS0000000043,템퍼링 4호_템퍼1존(6존),0.3765311664998521,0.0979557657322302,0.09434711226892578,0.3094404331302274,,0.10375021181800803,0.25974399276417603
**********01,**********05,6,SS0000000031,템퍼링 1호_템퍼1존(1존),0.5436028637866462,0.46831269183759305,0.9936641133344574,0.756365422984151,,0.1734024761318258,0.6266493896475944
**********01,**********05,9,SS0000000027,템퍼링 1호_템퍼1존(2존),0.03449006765798679,0.6870253481309658,0.5411428506204393,0.43585202270892875,,0.504736769068276,0.7451248966049552
**********01,**********05,9,SS0000000040,템퍼링 1호_템퍼1존(3존),0.8919433122806614,0.8397627812999385,0.4272260314543074,0.7829151876795266,,0.222349962409234,0.33742599756549096
**********01,**********05,3,SS0000000017,템퍼링 1호_템퍼1존(4존),0.6831329497000209,0.8618823748831916,0.9451636669316229,0.4420267740378727,,0.01387137114345982,0.22319084716342075
**********01,**********05,9,SS0000000020,템퍼링 2호_템퍼1존(1존),0.623507114224262,0.8297431278036955,0.02424258806222712,0.01766824650586396,,0.9786550641625155,0.7436105932940384
**********01,**********05,6,SS0000000009,템퍼링 2호_템퍼1존(2존),0.8928444983395283,0.7805510533016676,0.15191518181269947,0.14840039922330495,,0.2554958404879568,0.4570059220243957
**********01,**********05,3,SS0000000012,템퍼링 2호_템퍼1존(3존),0.49160058017117836,0.4255262386150237,0.11483679256412338,0.8609820371596003,,0.9668342666629649,0.00755640234570687
**********01,**********05,9,SS0000000016,템퍼링 2호_템퍼1존(4존),0.8378506210068076,0.035933519906975686,0.5296532850770526,0.06904702748164249,,0.2506013710039082,0.03774754002402203
**********01,**********05,9,SS0000000024,템퍼링 2호_템퍼1존(5존),0.42578731527524305,0.5082385835876776,0.7711878815265449,0.7592402169154041,,0.41296164927329504,0.06415887264411635
**********01,**********05,9,SS0000000002,템퍼링 2호_템퍼1존(6존),0.9148468152030773,0.8913889581290012,0.6768198456385606,0.7116523912272401,,0.3906409203069712,0.7198874192358816
**********01,**********05,6,SS0000000043,템퍼링 3호_템퍼1존(1존),0.29137222890642234,0.3545729285850473,0.32958691195922385,0.7653726084053186,,0.1002142757599418,0.5459604421497035
**********01,**********05,9,SS0000000050,템퍼링 3호_템퍼1존(2존),0.7165975510750555,0.2701652833028291,0.9519529591602389,0.47951479566860644,,0.27551539953518844,0.803045968412381
**********01,**********05,6,SS0000000030,템퍼링 3호_템퍼1존(3존),0.6368894983724577,0.8548787137590126,0.4167028968448159,0.7303594434974767,,0.7727041524547558,0.7540106277831661
**********01,**********05,3,SS0000000041,템퍼링 4호_템퍼1존(1존),0.05966798079520852,0.0360203756116001,0.6157634726581175,0.35728946182383237,,0.24575356687214733,0.1553067059173655
**********01,**********05,6,SS0000000041,템퍼링 4호_템퍼1존(2존),0.3294788284911899,0.522247166051065,0.9594545165574752,0.7155726477012267,,0.34579703082331725,0.4013136598672712
**********01,**********05,3,SS0000000033,템퍼링 4호_템퍼1존(3존),0.030573505463375894,0.4601592792452436,0.9243298173795657,0.058353227367292426,,0.5635416354138267,0.3154509789152029
**********01,**********05,9,SS0000000014,템퍼링 4호_템퍼1존(4존),0.02481115357154784,0.6476439291488769,0.8521789803709436,0.5395474570799026,,0.9755724058390433,0.41953794024836377
**********01,**********05,3,SS0000000005,템퍼링 4호_템퍼1존(5존),0.8631961025317331,0.6979532686051356,0.40467669985562227,0.4803420219275152,,0.08181166490080627,0.8179339897312957
**********01,**********05,9,SS0000000026,템퍼링 4호_템퍼1존(6존),0.7082396310484371,0.3559078593593753,0.7584337195550538,0.22475435420871825,,0.22055542010006168,0.4114558204497424
**********01,**********05,3,SS0000000028,템퍼링 1호_템퍼1존(1존),0.7361934726343704,0.6321455924696676,0.32273603115224037,0.41887415614786205,,0.5550004490996124,0.06181569599260772
**********01,**********05,9,SS0000000018,템퍼링 1호_템퍼1존(2존),0.21354152437201435,0.9287311532492689,0.21652334193144263,0.2223181525053204,,0.9565535881167333,0.4039976498624239
**********01,**********05,9,SS0000000033,템퍼링 1호_템퍼1존(3존),0.10312330214577548,0.6511831353738018,0.1550988706137053,0.34483418778022923,,0.6649511503431196,0.22388825383206223
**********01,**********05,9,SS0000000031,템퍼링 1호_템퍼1존(4존),0.9155594229547591,0.4790364074554271,0.22711955801681794,0.0036261100658183665,,0.06835483068685766,0.9993051058958682
